,ID,Word,Count
3728,3728,ok,79
3729,3729,tracked,11
3730,3730,inspiring,27
3731,3731,missionary,21
3732,3732,pattern,38
3733,3733,frieden,10
3734,3734,believed,11
3735,3735,icymi,100
3736,3736,noon,42
3737,3737,mercury,20
3738,3738,narrow,25
3739,3739,stay_home,12
3740,3740,warning_sign,31
3741,3741,swedish,12
3742,3742,pulling,15
3743,3743,production,25
3744,3744,epa,15
3745,3745,stronger,48
3746,3746,amazed,13
3747,3747,android,12
3748,3748,evening,16
3749,3749,commissioner,22
3750,3750,compassionate,29
3751,3751,worsens,23
3752,3752,schedule,32
3753,3753,sept,13
3754,3754,tune,51
3755,3755,gram,11
3756,3756,mushroom,31
3757,3757,mom,120
3758,3758,colleague,24
3759,3759,make_perfect,13
3760,3760,u_s_health_official,17
3761,3761,upper,17
3762,3762,regulatory,12
3763,3763,stiff,12
3764,3764,who_urge,10
3765,3765,research_suggests,23
3766,3766,calm,48
3767,3767,influenza,11
3768,3768,especially,49
3769,3769,carb,48
3770,3770,momentum,12
3771,3771,essay,15
3772,3772,camp,32
3773,3773,food_poisoning,17
3774,3774,sorry,27
3775,3775,many_american,17
3776,3776,firefighter,13
3777,3777,nancy,30
3778,3778,polio_vaccine,12
3779,3779,forever,16
3780,3780,shown,33
3781,3781,draw,52
3782,3782,conservative,21
3783,3783,almond_butter,13
3784,3784,butter,79
3785,3785,supporting,17
3786,3786,seal,14
3787,3787,longevity,27
3788,3788,grand,61
3789,3789,brown,46
3790,3790,opened,12
3791,3791,buy,23
3792,3792,monster,10
3793,3793,early_stage,15
3794,3794,cookie,14
3795,3795,fisher,10
3796,3796,donating,14
3797,3797,eric,23
3798,3798,rt_drfriedencdc,11
3799,3799,asleep,31
3800,3800,fall_asleep,17
3801,3801,encourage,35
3802,3802,ditch,42
3803,3803,teaspoon,10
3804,3804,want_hear,20
3805,3805,hantavirus,12
3806,3806,related_death,16
3807,3807,apnea,36
3808,3808,belief,23
3809,3809,sleep_apnea,34
3810,3810,endurance,29
3811,3811,ultra,10
3812,3812,celebrate,63
3813,3813,healthy_living,27
3814,3814,responsible,21
3815,3815,tekmira,15
3816,3816,atlanta_hospital,15
3817,3817,essential,47
3818,3818,soccer,39
3819,3819,soda,175
3820,3820,protecting,10
3821,3821,bariatric,17
3822,3822,lagos,11
3823,3823,strict,67
3824,3824,postpartum,17
3825,3825,negotiation,12
3826,3826,drugmaker,13
3827,3827,riskier,13
3828,3828,mayor,36
3829,3829,drunk_driving,15
3830,3830,anything,57
3831,3831,chart,31
3832,3832,lower_blood,20
3833,3833,leadership,35
3834,3834,hookah,18
3835,3835,inmate,23
3836,3836,activist,25
3837,3837,mh17,11
3838,3838,thomas,22
3839,3839,yesterday,82
3840,3840,bringing,23
3841,3841,overuse,15
3842,3842,cholesterol_drug,24
3843,3843,credit,39
3844,3844,percent,100
3845,3845,garden,23
3846,3846,amoeba,21
3847,3847,eats,16
3848,3848,method,42
3849,3849,want_know,71
3850,3850,psoriasis,101
3851,3851,nutrition_label,12
3852,3852,cals,12
3853,3853,consistent,10
3854,3854,serving,44
3855,3855,younger,94
3856,3856,allergic_reaction,13
3857,3857,cavity,16
3858,3858,entrepreneur,12
3859,3859,expense,15
3860,3860,reaching,22
3861,3861,urban,29
3862,3862,midwifery,11
3863,3863,texting,26
3864,3864,hydrated,14
3865,3865,teach,39
3866,3866,fast_food,46
3867,3867,mask,19
3868,3868,handling,17
3869,3869,vermont,11
3870,3870,alzheimers,25
3871,3871,useful,19
3872,3872,virus_spread,23
3873,3873,take_step,19
3874,3874,high_tech,20
3875,3875,solve,47
3876,3876,syrian,16
3877,3877,dietitian,30
3878,3878,arm,65
3879,3879,unlikely,49
3880,3880,rock,33
3881,3881,cart,10
3882,3882,remark,10
3883,3883,mount,11
3884,3884,overdoses,23
3885,3885,dad,37
3886,3886,adapt,14
3887,3887,rash,14
3888,3888,birth_weight,13
3889,3889,depends,34
3890,3890,chia,19
3891,3891,filed,10
3892,3892,seed,46
3893,3893,sexting,21
3894,3894,annual,31
3895,3895,pelvic,13
3896,3896,skip,95
3897,3897,contraception,68
3898,3898,hobby,25
3899,3899,hobby_lobby,25
3900,3900,soup,57
3901,3901,potentially,22
3902,3902,sickened,22
3903,3903,tonight,128
3904,3904,grocery,39
3905,3905,grocery_store,17
3906,3906,court_rule,10
3907,3907,acne,28
3908,3908,master,19
3909,3909,shaping,15
3910,3910,compound,18
3911,3911,fungus,15
3912,3912,pregnancy_linked,12
3913,3913,poorly,11
3914,3914,dust,18
3915,3915,ethicist,12
3916,3916,climb,22
3917,3917,proposal,37
3918,3918,backlash,12
3919,3919,supplement,117
3920,3920,island,18
3921,3921,opiate,11
3922,3922,suggestion,19
3923,3923,vertex,10
3924,3924,drinking_water,19
3925,3925,wash,31
3926,3926,flag,18
3927,3927,powder,31
3928,3928,april,21
3929,3929,between,63
3930,3930,controlled,18
3931,3931,kick,98
3932,3932,brian,15
3933,3933,brian_sinclair,11
3934,3934,sinclair,12
3935,3935,length,12
3936,3936,sponsored,12
3937,3937,weigh,69
3938,3938,omega,32
3939,3939,seafood,26
3940,3940,cream,49
3941,3941,vaginal,18
3942,3942,can,28
3943,3943,listening,29
3944,3944,dream,41
3945,3945,previously,24
3946,3946,roll,46
3947,3947,raise_question,19
3948,3948,deputy,12
3949,3949,distracted,16
3950,3950,eradication,15
3951,3951,index,10
3952,3952,southern,26
3953,3953,slowly,26
3954,3954,anemia,12
3955,3955,iron,29
3956,3956,initiative,20
3957,3957,renewed,11
3958,3958,crunch,40
3959,3959,melanoma,52
3960,3960,content,30
3961,3961,emotion,24
3962,3962,inexpensive,12
3963,3963,birth_defect,27
3964,3964,drug_shortage,11
3965,3965,activity_tracker,17
3966,3966,perform,16
3967,3967,italian,26
3968,3968,grave,12
3969,3969,allergy_season,15
3970,3970,young_athlete,18
3971,3971,bariatric_surgery,16
3972,3972,placenta,11
3973,3973,surgical,54
3974,3974,healthy_eating,53
3975,3975,minnesota,39
3976,3976,rather,44
3977,3977,runner,92
3978,3978,stride,14
3979,3979,example,20
3980,3980,heel,24
3981,3981,avoiding,33
3982,3982,fukushima,11
3983,3983,attorney,16
3984,3984,heart_valve,11
3985,3985,valve,13
3986,3986,medical_bill,30
3987,3987,deadly_mers,21
3988,3988,every_year,18
3989,3989,hiv_aid,17
3990,3990,edition,22
3991,3991,antioxidant,40
3992,3992,cancellation,24
3993,3993,face_higher,18
3994,3994,medicare,533
3995,3995,nutritionist,27
3996,3996,vegan,97
3997,3997,eliminate,10
3998,3998,fibroid,25
3999,3999,uterine,30
4000,4000,uterine_fibroid,12
4001,4001,flawed,18
4002,4002,spencer,12
4003,4003,trump,12
4004,4004,young_girl,11
4005,4005,contamination,22
4006,4006,dancing,23
4007,4007,medical_care,25
4008,4008,apply,38
4009,4009,knowledge,25
4010,4010,there,224
4011,4011,rose,25
4012,4012,birthday,26
4013,4013,bayer,21
4014,4014,late_stage,31
4015,4015,modified,14
4016,4016,unintended,11
4017,4017,preschooler,20
4018,4018,disclosure,16
4019,4019,briefing,74
4020,4020,breathe,25
4021,4021,else,50
4022,4022,stable,20
4023,4023,traveled,15
4024,4024,perhaps,20
4025,4025,management,43
4026,4026,scott,18
4027,4027,individual,53
4028,4028,fda_warning,12
4029,4029,headed,26
4030,4030,frustrated,15
4031,4031,pollen,31
4032,4032,sexy,26
4033,4033,though,36
4034,4034,healthcare_professional,92
4035,4035,steady,19
4036,4036,egypt,11
4037,4037,make_sure,51
4038,4038,hall,20
4039,4039,colon,84
4040,4040,colon_cancer,72
4041,4041,michigan,25
4042,4042,ackman,18
4043,4043,allergan,71
4044,4044,valeant,56
4045,4045,raising,53
4046,4046,sars_like,31
4047,4047,morcellation,13
4048,4048,legislature,18
4049,4049,surviving,13
4050,4050,starbucks,15
4051,4051,dropped,25
4052,4052,communication,15
4053,4053,mt,101
4054,4054,transparency,27
4055,4055,crossfit,27
4056,4056,bread,54
4057,4057,subway,16
4058,4058,would_love,20
4059,4059,hypertension,23
4060,4060,tamiflu,13
4061,4061,polar,10
4062,4062,forecast,28
4063,4063,surgeon_general,35
4064,4064,regain,11
4065,4065,lilly,45
4066,4066,cpr,25
4067,4067,mammography,17
4068,4068,cup,29
4069,4069,cereal,31
4070,4070,grab,39
4071,4071,trick,201
4072,4072,psychiatry,10
4073,4073,data_show,24
4074,4074,press,37
4075,4075,press_conference,12
4076,4076,belt,12
4077,4077,medical_test,18
4078,4078,id,11
4079,4079,voter,18
4080,4080,celiac,41
4081,4081,celiac_disease,32
4082,4082,washington,64
4083,4083,uncertainty,11
4084,4084,classroom,20
4085,4085,prenatal,21
4086,4086,cheating,11
4087,4087,facial,21
4088,4088,andy,24
4089,4089,hoping,14
4090,4090,mary,19
4091,4091,heavier,17
4092,4092,hungry,54
4093,4093,grey,14
4094,4094,vulnerability,13
4095,4095,blood_sugar,65
4096,4096,million_people,38
4097,4097,health_insurance,405
4098,4098,strip,31
4099,4099,global_health,90
4100,4100,keep_track,10
4101,4101,antipsychotic,13
4102,4102,burden,23
4103,4103,weighs,46
4104,4104,settlement,37
4105,4105,legislation,16
4106,4106,cheese,95
4107,4107,severity,10
4108,4108,senator,31
4109,4109,vaccinated,22
4110,4110,predicting,11
4111,4111,checklist,28
4112,4112,reduce_risk,26
4113,4113,salon,17
4114,4114,toward,46
4115,4115,gmo,27
4116,4116,salmon,38
4117,4117,tend,23
4118,4118,knee_pain,13
4119,4119,surveillance,11
4120,4120,bypass,30
4121,4121,sandwich,52
4122,4122,station,10
4123,4123,buddy,15
4124,4124,triple,22
4125,4125,hazardous,27
4126,4126,soothe,26
4127,4127,obsession,11
4128,4128,antidote,15
4129,4129,necessary,36
4130,4130,calorie_count,23
4131,4131,gyns,13
4132,4132,thyroid,31
4133,4133,thyroid_cancer,12
4134,4134,personalized,16
4135,4135,speech,22
4136,4136,drain,11
4137,4137,vine,10
4138,4138,bypass_surgery,14
4139,4139,regardless,13
4140,4140,advanced,35
4141,4141,pink,18
4142,4142,unnecessary,20
4143,4143,gonorrhea,12
4144,4144,mammogram,86
4145,4145,incredible,15
4146,4146,higher_risk,41
4147,4147,fitness_goal,10
4148,4148,emergency_room,34
4149,4149,medical_mystery,22
4150,4150,background,19
4151,4151,agrees,27
4152,4152,blogger,37
4153,4153,cellphone,16
4154,4154,lupus,15
4155,4155,pact,15
4156,4156,varies,17
4157,4157,bisexual,19
4158,4158,straight,31
4159,4159,rheumatoid,35
4160,4160,rheumatoid_arthritis,32
4161,4161,champ,16
4162,4162,grader,11
4163,4163,nearly_half,15
4164,4164,football_player,17
4165,4165,sniffle,10
4166,4166,scientific,52
4167,4167,poll_find,20
4168,4168,path,48
4169,4169,followed,12
4170,4170,residue,10
4171,4171,examine,13
4172,4172,doctor_office,20
4173,4173,h5n1_bird,21
4174,4174,vietnam,15
4175,4175,estimated,15
4176,4176,sometimes,61
4177,4177,30pm,11
4178,4178,really_work,33
4179,4179,glucose,11
4180,4180,detox,42
4181,4181,heck,10
4182,4182,mental_decline,19
4183,4183,grace,10
4184,4184,reduction,21
4185,4185,question_answer,13
4186,4186,packed,61
4187,4187,restaurant_meal,12
4188,4188,cafeteria,12
4189,4189,embrace,27
4190,4190,wall,31
4191,4191,resolution,134
4192,4192,year_resolution,54
4193,4193,vega,16
4194,4194,night_sleep,19
4195,4195,function,41
4196,4196,chill,17
4197,4197,severely,12
4198,4198,editor,51
4199,4199,tied_lower,11
4200,4200,ideal,16
4201,4201,guest,23
4202,4202,glaxosmithkline,21
4203,4203,complain,14
4204,4204,peanut_butter,39
4205,4205,bird_strain,12
4206,4206,attached,10
4207,4207,fda_say,41
4208,4208,handle,59
4209,4209,promoting,14
4210,4210,uninsured,101
4211,4211,diagnosing,14
4212,4212,outreach,16
4213,4213,philip,10
4214,4214,hill,25
4215,4215,parliament,16
4216,4216,having,64
4217,4217,staying,59
4218,4218,steer,11
4219,4219,maybe,133
4220,4220,balk,11
4221,4221,profile,32
4222,4222,elusive,13
4223,4223,flesh,15
4224,4224,flesh_eating,14
4225,4225,river,18
4226,4226,linger,23
4227,4227,ranking,44
4228,4228,cracker,11
4229,4229,desk,48
4230,4230,productivity,14
4231,4231,treadmill,41
4232,4232,rise_among,10
4233,4233,unexpected,29
4234,4234,mainstream,15
4235,4235,iud,19
4236,4236,year_later,17
4237,4237,beach,36
4238,4238,chewing,15
4239,4239,prescription_painkiller,12
4240,4240,corn,39
4241,4241,baked,37
4242,4242,baked_good,13
4243,4243,lgbt,11
4244,4244,sleep_deprived,19
4245,4245,testosterone_therapy,10
4246,4246,might_help,72
4247,4247,cervical,47
4248,4248,cervical_cancer,46
4249,4249,prevented,12
4250,4250,mandate,88
4251,4251,halloween,42
4252,4252,zombie,16
4253,4253,obamacare_website,15
4254,4254,pushing,24
4255,4255,vein,12
4256,4256,transition,17
4257,4257,metal,15
4258,4258,costly,52
4259,4259,defined,10
4260,4260,cool,83
4261,4261,staffer,13
4262,4262,food_allergy,36
4263,4263,thrives,11
4264,4264,digestive,12
4265,4265,legionnaire,13
4266,4266,understand,42
4267,4267,notice,17
4268,4268,stomach,74
4269,4269,flaw,17
4270,4270,appeal_court,32
4271,4271,tanning_bed,13
4272,4272,debunked,23
4273,4273,picked,11
4274,4274,german,27
4275,4275,message,65
4276,4276,cardiologist,12
4277,4277,judge_rule,10
4278,4278,poop,24
4279,4279,capsule,12
4280,4280,ibuprofen,14
4281,4281,span,15
4282,4282,develops,13
4283,4283,eczema,16
4284,4284,cord_blood,11
4285,4285,umbilical,10
4286,4286,sneeze,10
4287,4287,colorectal,17
4288,4288,fell,24
4289,4289,flame,11
4290,4290,donald,12
4291,4291,ob,12
4292,4292,dramatic,18
4293,4293,strength,78
4294,4294,brace,31
4295,4295,suicide_rate,18
4296,4296,estrogen,18
4297,4297,stent,14
4298,4298,eating_amoeba,10
4299,4299,anytime,12
4300,4300,school_lunch,26
4301,4301,nicotine_patch,14
4302,4302,better_sleep,21
4303,4303,european,35
4304,4304,nfl,104
4305,4305,previously_thought,13
4306,4306,overload,11
4307,4307,closed,21
4308,4308,backed,26
4309,4309,accepting,10
4310,4310,jumping,11
4311,4311,report_find,52
4312,4312,cell_phone,18
4313,4313,wide,32
4314,4314,aggression,11
4315,4315,take_toll,19
4316,4316,document,23
4317,4317,july,26
4318,4318,ray,13
4319,4319,famous,12
4320,4320,recognize,34
4321,4321,encouraged,12
4322,4322,excessive,16
4323,4323,botulism,10
4324,4324,zealand,22
4325,4325,garlic,18
4326,4326,opting,11
4327,4327,postpartum_depression,12
4328,4328,cooked,18
4329,4329,eaten,17
4330,4330,sharply,25
4331,4331,import,31
4332,4332,russia,12
4333,4333,colonoscopy,31
4334,4334,tragedy,30
4335,4335,flash,35
4336,4336,theme,11
4337,4337,choking,13
4338,4338,hazard,45
4339,4339,affordable,86
4340,4340,communicate,10
4341,4341,fruit_vegetable,26
4342,4342,temptation,10
4343,4343,menthol,13
4344,4344,menthol_cigarette,11
4345,4345,breakfast,251
4346,4346,skipping,35
4347,4347,nasty,14
4348,4348,subject,22
4349,4349,examines,40
4350,4350,medtronic,28
4351,4351,childhood_cancer,16
4352,4352,fix,28
4353,4353,heart_rate,18
4354,4354,includes,17
4355,4355,kate,21
4356,4356,puppy,11
4357,4357,equally,11
4358,4358,warm_weather,15
4359,4359,way_avoid,18
4360,4360,married,25
4361,4361,tighter,16
4362,4362,mental_disorder,13
4363,4363,tout,18
4364,4364,mouse_study,26
4365,4365,perception,10
4366,4366,bbq,14
4367,4367,fertility_treatment,14
4368,4368,ticket,12
4369,4369,specialty,13
4370,4370,retired,17
4371,4371,seeking,56
4372,4372,pill_prevent,14
4373,4373,fool,10
4374,4374,nutritious,27
4375,4375,interaction,16
4376,4376,agent,14
4377,4377,account,50
4378,4378,bought,31
4379,4379,fracture,23
4380,4380,heart_healthy,57
4381,4381,sunday,35
4382,4382,shine,24
4383,4383,rival,24
4384,4384,purple,10
4385,4385,approve,15
4386,4386,obesity_surgery,18
4387,4387,intervention,15
4388,4388,contagion,11
4389,4389,primary,51
4390,4390,primary_care,46
4391,4391,greek,35
4392,4392,greek_yogurt,15
4393,4393,yogurt,59
4394,4394,outweigh,13
4395,4395,oversight,23
4396,4396,catastrophic,10
4397,4397,ca,32
4398,4398,cluster,13
4399,4399,way_beat,16
4400,4400,aimed,14
4401,4401,marathon,107
4402,4402,marathon_runner,12
4403,4403,wrap,19
4404,4404,cleaning,20
4405,4405,pacifier,13
4406,4406,broker,15
4407,4407,inflammatory,14
4408,4408,q,108
4409,4409,q_a,64
4410,4410,hang,15
4411,4411,caffeinated,12
4412,4412,blood_clot,24
4413,4413,compounding,23
4414,4414,compounding_pharmacy,18
4415,4415,swiss,13
4416,4416,cinnamon,24
4417,4417,full_time,13
4418,4418,boston,88
4419,4419,boston_marathon,11
4420,4420,horizon,11
4421,4421,herpes,10
4422,4422,most_people,26
4423,4423,operate,18
4424,4424,tied_higher,13
4425,4425,colorectal_cancer,15
4426,4426,plant_based,31
4427,4427,cnn,144
4428,4428,discover,38
4429,4429,rt_cnn,32
4430,4430,brain_tumor,16
4431,4431,gaining,28
4432,4432,tumor,72
4433,4433,dinner,160
4434,4434,drsanjaygupta,123
4435,4435,rt_drsanjaygupta,24
4436,4436,cnnbrk,23
4437,4437,rt_cnnbrk,19
4438,4438,superfoods,66
4439,4439,cnnmoney,22
4440,4440,rt_cnnmoney,18
4441,4441,searching,13
4442,4442,these,267
4443,4443,triathlon,21
4444,4444,yoga_pose,35
4445,4445,someday,11
4446,4446,mustard,11
4447,4447,preparing,16
4448,4448,ailment,22
4449,4449,vegetarian,115
4450,4450,enter,112
4451,4451,everydayhealth,214
4452,4452,connecticut,35
4453,4453,kale,37
4454,4454,smoothie,41
4455,4455,utah,22
4456,4456,sneak,25
4457,4457,kellywallacetv,25
4458,4458,knowing,20
4459,4459,elizcohencnn,42
4460,4460,congrats,19
4461,4461,series,55
4462,4462,myth_fact,12
4463,4463,fda_approval,32
4464,4464,execution,15
4465,4465,georgia,49
4466,4466,again,46
4467,4467,great_piece,11
4468,4468,khnews,102
4469,4469,newshour,23
4470,4470,featured,13
4471,4471,nyt,48
4472,4472,dress,30
4473,4473,jechristensen,30
4474,4474,knew,55
4475,4475,smoking_rate,12
4476,4476,jdwilson2,35
4477,4477,exactly,22
4478,4478,yawning,15
4479,4479,boost_metabolism,18
4480,4480,temp,17
4481,4481,fda_approves,168
4482,4482,cute,26
4483,4483,cnnireport,36
4484,4484,skeptical,10
4485,4485,heart_transplant,17
4486,4486,recipient,22
4487,4487,i_love,51
4488,4488,lightning,11
4489,4489,awesome,51
4490,4490,opinion,110
4491,4491,rt_cnnireport,12
4492,4492,houston,12
4493,4493,whitney,10
4494,4494,those,70
4495,4495,emerge,14
4496,4496,joan,14
4497,4497,smarter,41
4498,4498,while,52
4499,4499,flavor,70
4500,4500,easy_way,52
4501,4501,involve,12
4502,4502,stick,89
4503,4503,investigator,12
4504,4504,listeria_outbreak,18
4505,4505,holiday_season,18
4506,4506,sweeping,12
4507,4507,fighter,11
4508,4508,fighting_life,12
4509,4509,anyway,23
4510,4510,helpful,32
4511,4511,this_year,35
4512,4512,item,24
4513,4513,happened,31
4514,4514,interactive,15
4515,4515,bipolar,34
4516,4516,bipolar_disorder,25
4517,4517,cnnhealth,190
4518,4518,million_american,26
4519,4519,cnnfitnation,54
4520,4520,decode,10
4521,4521,cnnfitnation_team,17
4522,4522,submit,17
4523,4523,health_policy,42
4524,4524,cheap,38
4525,4525,deductible,24
4526,4526,high_deductible,14
4527,4527,disparity,21
4528,4528,everyone,149
4529,4529,i_want,41
4530,4530,yes,12
4531,4531,mimic,10
4532,4532,learn_secret,12
4533,4533,saturday,18
4534,4534,clevelandclinic,11
4535,4535,innovation,51
4536,4536,every_minute,11
4537,4537,q4,111
4538,4538,high_blood,47
4539,4539,gray,16
4540,4540,nutrient,43
4541,4541,slump,18
4542,4542,emory,22
4543,4543,baxter,11
4544,4544,smile,41
4545,4545,looked,13
4546,4546,afternoon,50
4547,4547,ama,13
4548,4548,thru,14
4549,4549,maryland,32
4550,4550,nih,64
4551,4551,first_lady,14
4552,4552,michelle,31
4553,4553,michelle_obama,21
4554,4554,duncan,35
4555,4555,texas_hospital,20
4556,4556,curious,11
4557,4557,ebolaqanda,40
4558,4558,tx,10
4559,4559,been,25
4560,4560,prevents,21
4561,4561,backfire,16
4562,4562,no,15
4563,4563,semen,13
4564,4564,cdcgov_say,32
4565,4565,questioning,10
4566,4566,rep,11
4567,4567,started,82
4568,4568,is,15
4569,4569,united,46
4570,4570,not,47
4571,4571,both,23
4572,4572,sweat,41
4573,4573,usually,23
4574,4574,didn,35
4575,4575,reply,13
4576,4576,presbyterian,10
4577,4577,admitted,13
4578,4578,toe,10
4579,4579,yoga_move,33
4580,4580,ameracadpeds,21
4581,4581,boring,15
4582,4582,rick,10
4583,4583,county,52
4584,4584,key,27
4585,4585,diet_soda,36
4586,4586,switching,11
4587,4587,turner,11
4588,4588,walked,14
4589,4589,join_chat,16
4590,4590,sandy,44
4591,4591,cited,13
4592,4592,way_boost,22
4593,4593,catholic,65
4594,4594,lately,10
4595,4595,seattle,20
4596,4596,shame,21
4597,4597,alabama,17
4598,4598,responder,15
4599,4599,cnnliving,14
4600,4600,witness,11
4601,4601,later_life,15
4602,4602,rt_cnnliving,10
4603,4603,iowa,13
4604,4604,missouri,30
4605,4605,love_hear,11
4606,4606,dietary,42
4607,4607,writes,71
4608,4608,midwest,11
4609,4609,healthiest,62
4610,4610,where_live,12
4611,4611,suffered,15
4612,4612,behavior,86
4613,4613,awareness_month,18
4614,4614,losing_weight,62
4615,4615,crave,13
4616,4616,saying,40
4617,4617,even_worse,12
4618,4618,look_like,77
4619,4619,congo,18
4620,4620,neighbor,13
4621,4621,rt_jdwilson2,21
4622,4622,hacker,11
4623,4623,spinach,32
4624,4624,strawberry,19
4625,4625,celebs,14
4626,4626,gastric,14
4627,4627,gastric_bypass,10
4628,4628,sabotaging,10
4629,4629,remember,66
4630,4630,another_reason,36
4631,4631,corner,26
4632,4632,each,24
4633,4633,exclusive,128
4634,4634,joining,61
4635,4635,namicommunicate,11
4636,4636,supposed,14
4637,4637,min,30
4638,4638,noon_et,15
4639,4639,false,30
4640,4640,shirt,10
4641,4641,passing,11
4642,4642,personal_trainer,10
4643,4643,trainer,43
4644,4644,kathleen,12
4645,4645,orgasm,22
4646,4646,meditation,65
4647,4647,getting_sick,14
4648,4648,extension,16
4649,4649,because,15
4650,4650,scoop,27
4651,4651,kitchen,69
4652,4652,selfmagazine,11
4653,4653,glutenfree,31
4654,4654,post_workout,21
4655,4655,peach,16
4656,4656,dept,12
4657,4657,wellness,45
4658,4658,heartdisease,22
4659,4659,biking,16
4660,4660,healthyliving,73
4661,4661,swimming,21
4662,4662,beginner,16
4663,4663,dread,15
4664,4664,spanking,11
4665,4665,environmental,14
4666,4666,freak,12
4667,4667,tropical,14
4668,4668,va,101
4669,4669,full_body,10
4670,4670,cherry,22
4671,4671,usnewshealth,47
4672,4672,fitspiration,11
4673,4673,weightloss,165
4674,4674,5k,12
4675,4675,getfit,183
4676,4676,mississippi,42
4677,4677,punch,19
4678,4678,guy,36
4679,4679,unused,10
4680,4680,madness,18
4681,4681,weed,13
4682,4682,jillianmichaels,96
4683,4683,talked,17
4684,4684,lost_pound,25
4685,4685,here_way,40
4686,4686,tasty,52
4687,4687,wonderful,16
4688,4688,archive,23
4689,4689,surprised,30
4690,4690,certainly,10
4691,4691,strange,19
4692,4692,cspi,45
4693,4693,appropriate,12
4694,4694,knee_replacement,20
4695,4695,then,57
4696,4696,miserable,14
4697,4697,bridge,14
4698,4698,have_seen,17
4699,4699,us_fda,40
4700,4700,bowl,48
4701,4701,speaking,25
4702,4702,identity,16
4703,4703,everything,96
4704,4704,worked,17
4705,4705,fb,30
4706,4706,bloating,11
4707,4707,usa,11
4708,4708,grill,24
4709,4709,clinton,27
4710,4710,legalizing,11
4711,4711,realize,19
4712,4712,brittany,15
4713,4713,gain_weight,24
4714,4714,sickens,15
4715,4715,extend_life,12
4716,4716,hello,40
4717,4717,lost_weight,14
4718,4718,swing,16
4719,4719,fourth,21
4720,4720,united_state,34
4721,4721,food_stamp,17
4722,4722,stamp,22
4723,4723,oatmeal,45
4724,4724,walnut,22
4725,4725,granola,12
4726,4726,rt_cnnhealth,32
4727,4727,exists,10
4728,4728,lizlandau,25
4729,4729,lighter,18
4730,4730,fantastic,12
4731,4731,realsimple,11
4732,4732,getting_enough,22
4733,4733,happier,47
4734,4734,share_tip,19
4735,4735,memorialday,10
4736,4736,white_house,118
4737,4737,overall,36
4738,4738,replace,33
4739,4739,and,64
4740,4740,jordan,10
4741,4741,sing,15
4742,4742,war,10
4743,4743,cdc_say,123
4744,4744,inspirational,11
4745,4745,bored,28
4746,4746,shape_magazine,17
4747,4747,coach,54
4748,4748,delivery,42
4749,4749,labor,43
4750,4750,guess,43
4751,4751,wellpoint,19
4752,4752,relieve,33
4753,4753,fiction,11
4754,4754,grapple,17
4755,4755,health_news,46
4756,4756,rat,26
4757,4757,phoenix,10
4758,4758,comfort_food,26
4759,4759,upwave,24
4760,4760,version,53
4761,4761,lying,14
4762,4762,shrinking,10
4763,4763,make_sense,12
4764,4764,cloning,13
4765,4765,imagine,14
4766,4766,glow,14
4767,4767,sickle,14
4768,4768,sickle_cell,14
4769,4769,great_idea,13
4770,4770,conjoined,13
4771,4771,conjoined_twin,13
4772,4772,make_difficult,11
4773,4773,va_hospital,13
4774,4774,fda_proposes,57
4775,4775,except,13
4776,4776,allergyreliefny,53
4777,4777,cnnallergies,47
4778,4778,enjoying,11
4779,4779,hosting,23
4780,4780,allergyreliefny_cnnhealth,16
4781,4781,allergyreliefny_cnnallergies,13
4782,4782,spring_allergy,11
4783,4783,definitely,20
4784,4784,study_suggest,13
4785,4785,vice,17
4786,4786,immune_system,39
4787,4787,recommend,35
4788,4788,pinpoint,16
4789,4789,happening,27
4790,4790,hashtag,29
4791,4791,twitter_chat,14
4792,4792,est,95
4793,4793,join_cnnallergies,12
4794,4794,earth,14
4795,4795,send_question,10
4796,4796,bombing,21
4797,4797,finish,23
4798,4798,d_c,21
4799,4799,ff,18
4800,4800,lose_pound,33
4801,4801,foodborne,12
4802,4802,college_student,31
4803,4803,amermedicalassn,11
4804,4804,increase_risk,45
4805,4805,spouse,54
4806,4806,spell,13
4807,4807,help_lose,53
4808,4808,trap,20
4809,4809,fully,16
4810,4810,reproductive,10
4811,4811,segment,11
4812,4812,feel_like,48
4813,4813,medicare_payment,21
4814,4814,nphwchat,17
4815,4815,a6,51
4816,4816,h2o,11
4817,4817,fruit_veggie,46
4818,4818,a2,64
4819,4819,a4,45
4820,4820,a5,57
4821,4821,q5,104
4822,4822,informed,16
4823,4823,a3,46
4824,4824,limiting,19
4825,4825,rt_cspi,30
4826,4826,strengthen,25
4827,4827,usda,40
4828,4828,providing,17
4829,4829,ensure,14
4830,4830,q3,158
4831,4831,basketball,17
4832,4832,a1,68
4833,4833,q1,129
4834,4834,q1_what,10
4835,4835,all,14
4836,4836,focusing,11
4837,4837,looking_forward,12
4838,4838,busted,20
4839,4839,pepper,54
4840,4840,faced,31
4841,4841,morning_workout,10
4842,4842,canceled,28
4843,4843,chili,16
4844,4844,nominee,14
4845,4845,carbs,62
4846,4846,frontier,18
4847,4847,loving,27
4848,4848,lake,12
4849,4849,good_morning,116
4850,4850,best_thing,18
4851,4851,flour,12
4852,4852,pancake,24
4853,4853,quinoa,42
4854,4854,burn_calorie,88
4855,4855,outdoors,13
4856,4856,scent,10
4857,4857,dessert,63
4858,4858,dressing,25
4859,4859,philadelphia,10
4860,4860,princeton,18
